project_id,cva_percentage,cva
172665,0.14,TRUE
172671,0.1,TRUE
172672,0,FALSE
172673,0,FALSE
172689,0.3,TRUE
172694,0,FALSE
172698,0,FALSE
172702,0.01,TRUE
172705,0.1,TRUE
172709,0,FALSE
172712,0,FALSE
172717,0,FALSE
172731,0,FALSE
172738,0,FALSE
172750,0.3,TRUE
172765,0.1,TRUE
172766,0,FALSE
172768,0,FALSE
172770,0.55,TRUE
172772,0,FALSE
172774,0.15,TRUE
172775,0,FALSE
172783,0,FALSE
172784,0,FALSE
172788,0.5,TRUE
172792,0,FALSE
172793,0,FALSE
172795,1,TRUE
172805,0.05,TRUE
172814,0,FALSE
172819,0,FALSE
172831,0.06,TRUE
172832,0,FALSE
172833,0.73,TRUE
172835,0,FALSE
172838,0,FALSE
172841,0.69,TRUE
172846,0,FALSE
172847,1,TRUE
172849,0,FALSE
172852,0.2,TRUE
172856,0,FALSE
172858,0,FALSE
172859,0,FALSE
172866,0,FALSE
172871,0,FALSE
172873,0,FALSE
172874,0.05,TRUE
172875,0.12,TRUE
172879,0,FALSE
172880,0,FALSE
172882,0,FALSE
172887,,TRUE
172891,0.24,TRUE
172896,0,FALSE
172907,0,FALSE
172910,0,FALSE
172918,0,FALSE
172920,0,FALSE
172922,0.1,TRUE
172929,0,FALSE
172933,0,FALSE
172940,0,FALSE
172941,0.6,TRUE
172943,0,FALSE
172946,0.05,TRUE
172948,0,FALSE
172950,0.1,TRUE
172951,0,FALSE
172964,0,FALSE
172966,0,FALSE
172969,0,FALSE
172970,0.15,TRUE
172973,0,FALSE
172978,0,FALSE
172979,0,FALSE
172988,0,FALSE
172992,0,FALSE
172993,0.35,TRUE
172995,0,FALSE
172997,0,FALSE
172999,0,FALSE
173008,0.25,TRUE
173016,0,FALSE
173018,0.01,TRUE
173023,0,FALSE
173026,0,FALSE
173032,0.28,TRUE
173039,0,FALSE
173044,0.16,TRUE
173049,0,FALSE
173059,0,FALSE
173065,0.12,TRUE
173068,0,FALSE
173069,1,TRUE
173073,0,FALSE
173079,0,FALSE
173082,0,FALSE
173084,0,FALSE
173085,0,FALSE
173087,0,FALSE
173103,0,FALSE
173106,0,FALSE
173109,0,FALSE
173117,0,FALSE
173118,0,FALSE
173123,1,TRUE
173124,0.6,TRUE
173141,1,TRUE
173146,0,FALSE
173148,0.01,TRUE
173160,0,FALSE
173163,0.17,TRUE
173172,0.7,TRUE
173174,0,FALSE
173186,0,FALSE
173187,0,FALSE
173191,1,TRUE
173195,0,FALSE
173197,0,FALSE
173199,0,FALSE
173203,0.87,TRUE
173205,0,FALSE
173215,0.05,TRUE
173222,0.01,TRUE
173225,0.25,TRUE
173234,0,FALSE
173235,0,FALSE
173237,,TRUE
173239,0,FALSE
173246,0.29,TRUE
173248,0,FALSE
173255,0,FALSE
173265,0,FALSE
173266,0,FALSE
173293,0,FALSE
173294,,TRUE
173295,0,FALSE
173296,0,FALSE
173303,0.5,TRUE
173305,0,FALSE
173306,0.64,TRUE
173310,0,FALSE
173318,0,FALSE
173325,0,FALSE
173327,0,FALSE
173328,0.8,TRUE
173337,0,FALSE
173341,0,FALSE
173342,0.09,TRUE
173357,0,FALSE
173369,0.34,TRUE
173371,0,FALSE
173373,1,TRUE
173391,0,FALSE
173392,0.2,TRUE
173393,0.01,TRUE
173398,0,FALSE
173403,0,FALSE
173404,0,FALSE
173408,0.3,TRUE
173411,0,FALSE
173413,0,FALSE
173414,0,FALSE
173416,0,FALSE
173417,0,FALSE
173422,0,FALSE
173423,0,FALSE
173429,0,FALSE
173432,0,FALSE
173433,0,FALSE
173434,0,FALSE
173436,0,FALSE
173438,0,FALSE
173442,0,FALSE
173443,0.1,TRUE
173446,0,FALSE
173449,0,FALSE
173465,0,FALSE
173470,0,FALSE
173474,0,FALSE
173476,0,FALSE
173482,0,FALSE
173496,0,FALSE
173505,0,FALSE
173508,0,FALSE
173509,0.32,TRUE
173511,0,FALSE
173512,0,FALSE
173514,0,FALSE
173517,0,FALSE
173519,0,FALSE
173532,0,FALSE
173539,0.17,TRUE
173555,0,FALSE
173558,0,FALSE
173559,,TRUE
173561,0.5,TRUE
173562,,TRUE
173574,0,FALSE
173577,0,FALSE
173582,0,FALSE
173583,,TRUE
173593,1,TRUE
173598,0,FALSE
173604,0.04,TRUE
173610,,TRUE
173615,0,FALSE
173623,0,FALSE
173625,0,FALSE
173634,0,FALSE
173641,0.3,TRUE
173647,0,FALSE
173657,0.2,TRUE
173659,1,TRUE
173663,,TRUE
173664,0.02,TRUE
173669,0.16,TRUE
173675,0,FALSE
173679,,TRUE
173681,0,FALSE
173684,0,FALSE
173685,0.5,TRUE
173686,0.45,TRUE
173695,0,FALSE
173699,0.1,TRUE
173705,0,FALSE
173707,0,FALSE
173714,0,FALSE
173726,0.19,TRUE
173732,1,TRUE
173735,0,FALSE
173742,0,FALSE
173752,0.27,TRUE
173753,0,FALSE
173754,0,FALSE
173759,0,FALSE
173760,0,FALSE
173761,0,FALSE
173770,0,FALSE
173773,0,FALSE
173784,0,FALSE
173802,,TRUE
173808,0,FALSE
173810,0,FALSE
173813,1,TRUE
173815,0,FALSE
173844,0,FALSE
173866,0,FALSE
173873,0,FALSE
173874,,TRUE
173875,0,FALSE
173880,0,FALSE
173884,0,FALSE
173886,0,FALSE
173891,0,FALSE
173892,0,FALSE
173900,0,FALSE
173906,0,FALSE
173922,0,FALSE
173933,0,FALSE
173934,0,FALSE
173937,,TRUE
173944,,TRUE
173952,,TRUE
173953,0,FALSE
173959,0,FALSE
173971,0,FALSE
173974,0,FALSE
173982,0,FALSE
173985,0,FALSE
173988,0,FALSE
173990,0,FALSE
173995,1,TRUE
173997,0,FALSE
173998,0,FALSE
173999,0.3,TRUE
174000,0,FALSE
174007,0,FALSE
174017,0,FALSE
174034,0,FALSE
174040,0,FALSE
174059,0,FALSE
174062,0.16,TRUE
174087,1,TRUE
174089,0,FALSE
174094,0.6,TRUE
174096,0.2,TRUE
174097,0,FALSE
174102,0,FALSE
174103,0,FALSE
174118,0,FALSE
174144,0,FALSE
174150,0,FALSE
174153,0.9,TRUE
174170,0,FALSE
174185,0,FALSE
174210,1,TRUE
174213,,TRUE
174218,0,FALSE
174221,0,FALSE
174224,0,FALSE
174226,,TRUE
174229,0,FALSE
174235,,TRUE
174238,0,FALSE
174242,0,FALSE
174255,0,FALSE
174259,0,FALSE
174260,0,FALSE
174274,0.35,TRUE
174277,0,FALSE
174316,0,FALSE
174317,0,FALSE
174320,0,FALSE
174330,0,FALSE
174367,0,FALSE
174375,0,FALSE
174398,0,FALSE
174407,0,FALSE
174417,0,FALSE
174427,0,FALSE
174430,0,FALSE
174457,0,FALSE
174466,0,FALSE
174472,0,FALSE
174474,,TRUE
174475,0,FALSE
174478,0,FALSE
174510,0,FALSE
174512,0,FALSE
174521,0,FALSE
174523,0,FALSE
174524,0,FALSE
174526,0.3,TRUE
174531,0,FALSE
174533,0.35,TRUE
174534,0,FALSE
174540,0,FALSE
174554,0,FALSE
174555,0,FALSE
174563,0,FALSE
174572,0,FALSE
174579,1,TRUE
174604,0,FALSE
174608,0,FALSE
174622,0.4,TRUE
174623,0,FALSE
174625,0.32,TRUE
174633,0,FALSE
174636,0.26,TRUE
174637,0,FALSE
174643,0,FALSE
174645,0,FALSE
174646,0,FALSE
174648,0,FALSE
174660,0,FALSE
174669,0.45,TRUE
174676,0.37,TRUE
174681,0,FALSE
174692,0.15,TRUE
174702,0,FALSE
174704,1,TRUE
174707,0,FALSE
174715,0.1,TRUE
174719,0,FALSE
174723,0,FALSE
174733,0,FALSE
174734,0,FALSE
174736,,TRUE
174738,0.78,TRUE
174740,0,FALSE
174743,0,FALSE
174745,0.72,TRUE
174747,0,FALSE
174753,0,FALSE
174756,0.4,TRUE
174763,0,FALSE
174766,0,FALSE
174770,0.4,TRUE
174775,0,FALSE
174776,0,FALSE
174781,0,FALSE
174782,0,FALSE
174784,0.22,TRUE
174788,0,FALSE
174790,0,FALSE
174793,0.12,TRUE
174808,0,FALSE
174817,1,TRUE
174822,0,FALSE
174828,0,FALSE
174829,0.45,TRUE
174832,0,FALSE
174834,0,FALSE
174835,0,FALSE
174857,0.4,TRUE
174867,,TRUE
174878,0,FALSE
174887,,TRUE
174904,0,FALSE
174907,0.15,TRUE
174909,0,FALSE
174910,0.3,TRUE
174939,0,FALSE
174944,0,FALSE
174963,0,FALSE
174971,0,FALSE
174982,0,FALSE
174985,0,FALSE
174996,0,FALSE
175019,0,FALSE
175036,0.12,TRUE
175046,0,FALSE
175050,0,FALSE
175053,,TRUE
175059,0,FALSE
175068,0.42,TRUE
175096,0,FALSE
175097,0,FALSE
175099,0,FALSE
175107,0,FALSE
175135,0,FALSE
175136,0,FALSE
175145,1,TRUE
175152,0,FALSE
175159,0,FALSE
175164,0,FALSE
175188,0.1,TRUE
175202,0,FALSE
175216,0.17,TRUE
175239,0,FALSE
175254,0,FALSE
175257,0.25,TRUE
175260,1,TRUE
175264,1,TRUE
175266,0,FALSE
175267,0,FALSE
175271,0.18,TRUE
175272,0,FALSE
175274,0,FALSE
175278,0.16,TRUE
175286,0.48,TRUE
175297,0,FALSE
175306,0,FALSE
175313,0.3,TRUE
175325,0,FALSE
175326,0,FALSE
175333,0,FALSE
175344,0,FALSE
175346,0,FALSE
175355,0,FALSE
175356,0.1,TRUE
175366,0,FALSE
175370,0,FALSE
175389,0,FALSE
175392,0,FALSE
175403,0.43,TRUE
175405,0,FALSE
175407,0.3,TRUE
175410,0.62,TRUE
175454,0.43,TRUE
175468,0.3,TRUE
175472,0,FALSE
175473,0,FALSE
175489,0,FALSE
175507,0,FALSE
175512,0.31,TRUE
175526,0,FALSE
175531,0.2,TRUE
175533,0,FALSE
175534,0,FALSE
175543,0,FALSE
175562,0.5,TRUE
175582,0,FALSE
175595,0,FALSE
175597,0,FALSE
175600,0,FALSE
175618,0,FALSE
175628,0,FALSE
175646,0.15,TRUE
175655,0,FALSE
175677,0,FALSE
175680,0,FALSE
175685,0,FALSE
175695,0.05,TRUE
175703,0.5,TRUE
175704,0.2,TRUE
175709,0,FALSE
175710,0,FALSE
175719,0,FALSE
175735,0,FALSE
175745,0,FALSE
175758,0,FALSE
175771,0.2,TRUE
175772,0,FALSE
175778,0.07,TRUE
175782,0.01,TRUE
175795,0,FALSE
175797,0,FALSE
175799,0,FALSE
175814,0.2,TRUE
175815,0,FALSE
175839,0,FALSE
175840,0.05,TRUE
175848,0,FALSE
175868,0.19,TRUE
175869,0,FALSE
175885,0,FALSE
175897,0,FALSE
175908,0,FALSE
175929,0.01,TRUE
175936,0,FALSE
175938,0.03,TRUE
175947,0.05,TRUE
175959,0,FALSE
175987,0,FALSE
175990,0,FALSE
175995,0,FALSE
176015,0,FALSE
176020,0,FALSE
176028,0,FALSE
176031,0.2,TRUE
176037,0,FALSE
176046,0,FALSE
176050,0.5,TRUE
176066,0,FALSE
176095,0,FALSE
176115,0,FALSE
176120,0,FALSE
176121,0.25,TRUE
176149,0,FALSE
176153,0,FALSE
176154,0,FALSE
176156,0.13,TRUE
176172,0,FALSE
176177,0,FALSE
176182,0.15,TRUE
176183,0.05,TRUE
176191,0,FALSE
176194,0,FALSE
176201,0,FALSE
176215,0,FALSE
176225,0.57,TRUE
176232,0.01,TRUE
176233,0.2,TRUE
176236,0,FALSE
176251,0.01,TRUE
176256,0.3,TRUE
176258,0,FALSE
176263,0,FALSE
176264,0,FALSE
176296,0,FALSE
176300,0.3,TRUE
176310,0,FALSE
176324,0,FALSE
176336,0,FALSE
176338,0,FALSE
176346,0,FALSE
176352,0,FALSE
176354,0,FALSE
176355,0,FALSE
176358,0.02,TRUE
176368,0,FALSE
176372,0.1,TRUE
176381,0,FALSE
176387,0,FALSE
176388,0,FALSE
176417,0,FALSE
176420,0.01,TRUE
176447,0,FALSE
176449,0,FALSE
176452,0.11,TRUE
176465,0,FALSE
176473,0,FALSE
176486,0,FALSE
176500,0,FALSE
176507,0,FALSE
176514,0,FALSE
176515,0.1,TRUE
176517,0,FALSE
176542,0.05,TRUE
176554,0,FALSE
176562,0,FALSE
176564,0,FALSE
176588,0.15,TRUE
176603,0.1,TRUE
176607,0,FALSE
176620,1,TRUE
176624,0,FALSE
176626,0.3,TRUE
176628,0,FALSE
176630,0,FALSE
176632,0.4,TRUE
176633,0.05,TRUE
176634,0.05,TRUE
176642,0.05,TRUE
176646,0,FALSE
176649,0.05,TRUE
178421,0,FALSE
178422,0.11,TRUE
178426,0,FALSE
178427,0,FALSE
178428,0,FALSE
178429,0.42,TRUE
178430,0,FALSE
178434,0.53,TRUE
178436,1,TRUE
178439,0,FALSE
178454,0,FALSE
178460,0,FALSE
178462,0,FALSE
178477,0,FALSE
178480,0,FALSE
178487,0,FALSE
178489,0,FALSE
178495,0.13,TRUE
178496,0,FALSE
178502,0,FALSE
178503,0,FALSE
178510,0,FALSE
178511,0,FALSE
178515,0.2,TRUE
178518,1,TRUE
178519,0,FALSE
178520,0,FALSE
178523,0,FALSE
178526,0.5,TRUE
178527,0.01,TRUE
178535,0,FALSE
178540,0,FALSE
178545,0,FALSE
178546,0,FALSE
178549,0,FALSE
178552,0.45,TRUE
178554,0.17,TRUE
178557,0,FALSE
178560,0,FALSE
178561,0,FALSE
178562,0,FALSE
178563,0.8,TRUE
178564,0,FALSE
178565,0,FALSE
178568,0,FALSE
178576,0,FALSE
178578,0.06,TRUE
178595,0,FALSE
178596,0,FALSE
178598,0.18,TRUE
178599,0,FALSE
178600,0,FALSE
178601,0,FALSE
178603,0,FALSE
178606,0.56,TRUE
178607,0.86,TRUE
178615,0,FALSE
178618,0,FALSE
178619,0,FALSE
178628,0,FALSE
178630,0,FALSE
178633,0,FALSE
178638,0.07,TRUE
178642,0,FALSE
178643,0,FALSE
178646,0.1,TRUE
178648,0,FALSE
178651,0,FALSE
178653,0,FALSE
178654,0,FALSE
178666,0,FALSE
178668,0.71,TRUE
178679,0.51,TRUE
178684,0,FALSE
178689,0.05,TRUE
178696,0.1,TRUE
178698,0,FALSE
178699,0.02,TRUE
178700,0,FALSE
178704,0.1,TRUE
178714,0,FALSE
178724,0,FALSE
178731,0.3,TRUE
178733,0,FALSE
178735,0,FALSE
178741,0.05,TRUE
178743,0.04,TRUE
178750,0,FALSE
178757,0,FALSE
178763,0,FALSE
178765,1,TRUE
178770,0,FALSE
178773,0,FALSE
178779,0,FALSE
178780,0,FALSE
178782,0.52,TRUE
178785,0.1,TRUE
178786,0,FALSE
178787,0.15,TRUE
178790,0.6,TRUE
178792,0,FALSE
178793,0.3,TRUE
178795,0,FALSE
178799,0,FALSE
178800,0,FALSE
178804,0.64,TRUE
178809,0,FALSE
178810,0.37,TRUE
178819,0,FALSE
178824,0,FALSE
178826,0,FALSE
178828,0.01,TRUE
178836,0.23,TRUE
178838,0.07,TRUE
178839,0,FALSE
178840,0.5,TRUE
178844,0,FALSE
178851,0.6,TRUE
178852,0,FALSE
178856,0.1,TRUE
178857,0.5,TRUE
178860,0,FALSE
178863,1,TRUE
178871,0,FALSE
178889,0.7,TRUE
178893,0,FALSE
178895,0.75,TRUE
178896,0,FALSE
178897,0.03,TRUE
178898,0,FALSE
178900,0,FALSE
178904,0,FALSE
178905,0,FALSE
178906,0,FALSE
178907,0.6,TRUE
178909,0,FALSE
178921,0,FALSE
178923,0.02,TRUE
178943,0.45,TRUE
178944,0.2,TRUE
178945,0,FALSE
178950,0.54,TRUE
178951,0.26,TRUE
178955,0.63,TRUE
178956,0,FALSE
178957,0,FALSE
178959,0.4,TRUE
178962,0.1,TRUE
178963,0.1,TRUE
178964,0,FALSE
178967,0,FALSE
178969,0.2,TRUE
178974,0,FALSE
178976,0,FALSE
178977,0,FALSE
178982,0,FALSE
178987,0,FALSE
178990,0,FALSE
178992,0,FALSE
178994,0.05,TRUE
178998,0,FALSE
178999,0.75,TRUE
179007,0.78,TRUE
179010,0.3,TRUE
179017,0,FALSE
179019,0,FALSE
179022,0,FALSE
179024,0,FALSE
179032,0,FALSE
179038,0,FALSE
179039,0.1,TRUE
179046,0,FALSE
179051,0,FALSE
179055,0,FALSE
179056,0,FALSE
179059,0,FALSE
179065,0.4,TRUE
179070,0,FALSE
179072,0.3,TRUE
179082,0,FALSE
179087,0,FALSE
179092,0,FALSE
179093,0,FALSE
179104,0,FALSE
179105,0,FALSE
179109,0,FALSE
179121,0,FALSE
179124,0,FALSE
179130,0,FALSE
179132,0,FALSE
179135,0,FALSE
179139,0,FALSE
179144,0.58,TRUE
179147,0,FALSE
179149,0.1,TRUE
179150,0,FALSE
179155,0,FALSE
179161,0,FALSE
179164,0,FALSE
179166,1,TRUE
179168,0,FALSE
179171,1,TRUE
179172,0,FALSE
179178,0,FALSE
179193,0,FALSE
179197,0,FALSE
179201,0.07,TRUE
179206,0,FALSE
179207,0,FALSE
179209,0,FALSE
179217,0,FALSE
179218,0,FALSE
179220,0,FALSE
179221,0,FALSE
179222,0,FALSE
179225,0,FALSE
179226,0.1,TRUE
179229,0.37,TRUE
179233,0,FALSE
179234,0,FALSE
179238,0,FALSE
179240,1,TRUE
179242,0.07,TRUE
179244,1,TRUE
179251,0,FALSE
182869,0,FALSE
182879,0.1,TRUE
182885,0,FALSE
182890,0.18,TRUE
182902,0.5,TRUE
182906,0.42,TRUE
182918,0.1,TRUE
182919,0.15,TRUE
182920,0.5,TRUE
182926,0,FALSE
182929,0.5,TRUE
182948,0.3,TRUE
182952,0,FALSE
182963,0.27,TRUE
182971,0,FALSE
182972,0.3,TRUE
182978,0,FALSE
182979,0,FALSE
182993,0,FALSE
182995,0,FALSE
183006,0,FALSE
183037,0.07,TRUE
183121,0.78,TRUE
183122,0,FALSE
183124,0,FALSE
183137,0,FALSE
183143,0.88,TRUE
183146,0,FALSE
183152,0.75,TRUE
183162,0.07,TRUE
183170,0,FALSE
183184,0.15,TRUE
183186,0,FALSE
183188,0.2,TRUE
183189,0.01,TRUE
183198,0.39,TRUE
183200,0,FALSE
183208,0,FALSE
183215,0.17,TRUE
183219,0.38,TRUE
183221,0,FALSE
183226,0,FALSE
183230,0,FALSE
183237,0,FALSE
183247,0,FALSE
183248,0,FALSE
183265,0,FALSE
183272,1,TRUE
183273,0,FALSE
183274,0,FALSE
183277,0,FALSE
183282,0,FALSE
183288,0,FALSE
183291,0,FALSE
183294,0,FALSE
183308,0,FALSE
183322,0,FALSE
183333,0.8,TRUE
183334,0,FALSE
183420,0,FALSE
183428,0,FALSE
183437,0,FALSE
183440,0,FALSE
183448,0,FALSE
183452,0,FALSE
183453,1,TRUE
183461,0,FALSE
183462,0,FALSE
183463,0.96,TRUE
183470,0.03,TRUE
183483,0,FALSE
183487,0,FALSE
183490,1,TRUE
183491,1,TRUE
183492,0,FALSE
183493,0,FALSE
183494,0.6,TRUE
183495,0,FALSE
183501,0.2,TRUE
183503,1,TRUE
183504,0,FALSE
183506,0,FALSE
183507,0.42,TRUE
183511,0.1,TRUE
183513,0,FALSE
183514,0.65,TRUE
183517,0.13,TRUE
183524,0.1,TRUE
183533,0,FALSE
183535,0.19,TRUE
183538,1,TRUE
183541,0,FALSE
183542,0,FALSE
183543,0.1,TRUE
183549,0,FALSE
183559,1,TRUE
183562,0,FALSE
183567,0,FALSE
183570,0.77,TRUE
183572,1,TRUE
183577,0,FALSE
183579,0,FALSE
183581,0,FALSE
183588,0,FALSE
183589,0,FALSE
183600,0,FALSE
183601,0.05,TRUE
183603,0.12,TRUE
183606,0,FALSE
183611,0.78,TRUE
183612,0,FALSE
183619,1,TRUE
183623,0.3,TRUE
183627,0,FALSE
183632,0.25,TRUE
183640,0,FALSE
183644,0,FALSE
183645,0,FALSE
183652,0,FALSE
183663,0.08,TRUE
183668,0,FALSE
183670,1,TRUE
183672,0.6,TRUE
183673,0.1,TRUE
183675,0.07,TRUE
183676,0.02,TRUE
183688,0,FALSE
183694,0.75,TRUE
183697,0.4,TRUE
183700,1,TRUE
183702,0,FALSE
183703,0,FALSE
183711,0,FALSE
183712,0,FALSE
183715,0,FALSE
183720,0.65,TRUE
183726,0,FALSE
183730,0.58,TRUE
183731,0.76,TRUE
183733,0,FALSE
183734,0,FALSE
183735,0,FALSE
183736,0,FALSE
183737,0.71,TRUE
183740,0,FALSE
183743,0,FALSE
183745,0,FALSE
183747,0,FALSE
183750,0,FALSE
183753,0,FALSE
183755,0,FALSE
183762,0.33,TRUE
183763,0.3,TRUE
183764,0,FALSE
183766,0.2,TRUE
183769,0.05,TRUE
183770,0,FALSE
183778,0,FALSE
183779,0.01,TRUE
183780,0,FALSE
183781,0.13,TRUE
183785,0,FALSE
183793,0,FALSE
183794,0.25,TRUE
183795,0.9,TRUE
183798,1,TRUE
183804,0,FALSE
183805,0,FALSE
183806,0,FALSE
183809,0,FALSE
183826,0.11,TRUE
183835,0,FALSE
183842,0,FALSE
183843,0,FALSE
183849,0.5,TRUE
183850,0,FALSE
183853,1,TRUE
183854,0,FALSE
183856,1,TRUE
183860,0,FALSE
183862,0,FALSE
183863,0,FALSE
183870,0.2,TRUE
183877,0,FALSE
183879,0,FALSE
183883,0,FALSE
183886,0,FALSE
183891,0.14,TRUE
183898,0,FALSE
183900,0.5,TRUE
183904,0,FALSE
183908,0,FALSE
183919,0,FALSE
183921,0,FALSE
183923,0,FALSE
183934,0.14,TRUE
183935,0.05,TRUE
183936,0,FALSE
183944,0.12,TRUE
183947,0.1,TRUE
183948,0,FALSE
183951,0,FALSE
183959,1,TRUE
183979,0.2,TRUE
183995,0,FALSE
183998,0,FALSE
184001,0,FALSE
184005,0.5,TRUE
184018,0.1,TRUE
184020,0,FALSE
184025,0,FALSE
184046,0,FALSE
184051,0,FALSE
184057,0,FALSE
184065,0.9,TRUE
184067,0.6,TRUE
184072,0,FALSE
184073,0.27,TRUE
184078,0,FALSE
184084,0,FALSE
184086,0,FALSE
184091,0,FALSE
184093,0,FALSE
184099,0,FALSE
184108,0,FALSE
184109,0,FALSE
184113,0.15,TRUE
184122,0,FALSE
184127,0,FALSE
184131,0,FALSE
184137,0,FALSE
184150,0,FALSE
184153,0,FALSE
184155,,TRUE
184169,0,FALSE
184173,,TRUE
184176,,TRUE
184178,0,FALSE
184190,0,FALSE
184199,0,FALSE
184201,0,FALSE
184223,0,FALSE
184227,0,FALSE
184229,0,FALSE
184231,0,FALSE
184237,0,FALSE
184248,0,FALSE
184249,0,FALSE
184251,,TRUE
184253,0,FALSE
184254,,TRUE
184257,,TRUE
184259,0,FALSE
184262,0,FALSE
184278,,TRUE
184280,0,FALSE
184286,,TRUE
184292,0,FALSE
184298,0,FALSE
184301,0,FALSE
184303,,TRUE
184305,0,FALSE
184308,0,FALSE
184310,,TRUE
184312,,TRUE
184317,0,FALSE
184320,0,FALSE
184323,,TRUE
184324,0,FALSE
184326,,TRUE
184328,,TRUE
184330,0,FALSE
184334,0,FALSE
184340,0,FALSE
184344,0,FALSE
184346,0,FALSE
184352,0,FALSE
184357,,TRUE
184363,0,FALSE
184368,0,FALSE
184389,,TRUE
184395,0.2,TRUE
184403,,TRUE
184406,0,FALSE
184407,0,FALSE
184414,0,FALSE
184417,0,FALSE
184418,0,FALSE
184422,0,FALSE
184423,0,FALSE
184424,,TRUE
184425,0,FALSE
184427,0,FALSE
184430,0,FALSE
184431,,TRUE
184433,0,FALSE
184438,0,FALSE
184445,,TRUE
184456,,TRUE
184457,0,FALSE
184459,0,FALSE
184460,,TRUE
184461,0,FALSE
184468,0,FALSE
184469,,TRUE
184470,0,FALSE
184476,,TRUE
184479,,TRUE
184484,0,FALSE
184494,0,FALSE
184498,0,FALSE
184499,0,FALSE
184501,0,FALSE
184509,0,FALSE
184511,0,FALSE
184527,0,FALSE
184542,0,FALSE
184548,,TRUE
184552,0,FALSE
184553,,TRUE
184559,0,FALSE
184560,,TRUE
184563,0,FALSE
184566,0,FALSE
184568,0,FALSE
184574,0,FALSE
184578,0,FALSE
184587,,TRUE
184592,,TRUE
184597,0,FALSE
184600,0,FALSE
184603,0,FALSE
184611,0,FALSE
184614,,TRUE
184615,,TRUE
184619,,TRUE
184626,0,FALSE
184632,0,FALSE
184636,,TRUE
184641,,TRUE
184656,,TRUE
184657,0,FALSE
184677,0,FALSE
184678,0,FALSE
184689,0,FALSE
184709,,TRUE
184711,0,FALSE
184713,,TRUE
184729,,TRUE
184737,0,FALSE
184744,,TRUE
184750,,TRUE
184753,0,FALSE
184755,0,FALSE
184756,0,FALSE
184757,,TRUE
184764,0,FALSE
184769,0,FALSE
184772,0,FALSE
184795,,TRUE
184808,0,FALSE
184839,0,FALSE
184851,0,FALSE
184914,0,FALSE
184916,0,FALSE
184939,0,FALSE
184940,0,FALSE
184945,0,FALSE
185028,0,FALSE
185043,0,FALSE
185071,0,FALSE
185076,0,FALSE
185113,0,FALSE
185174,0.25,TRUE
185190,0,FALSE
185240,0.05,TRUE
185301,0.11,TRUE
185312,0.05,TRUE
185314,0,FALSE
185315,0.36,TRUE
185353,0.29,TRUE
185361,0.4,TRUE
185364,0.5,TRUE
185369,0.2,TRUE
185376,0,FALSE
185379,0,FALSE
185393,0,FALSE
185399,0,FALSE
185417,0.1,TRUE
185426,0.3,TRUE
185427,0.3,TRUE
185432,0.1,TRUE
185441,0.2,TRUE
185450,0,FALSE
185453,0.1,TRUE
185458,0.26,TRUE
185462,0,FALSE
185465,0.3,TRUE
185466,0.2,TRUE
185467,0.2,TRUE
185468,0.2,TRUE
185476,0.26,TRUE
185479,1,TRUE
185480,0,FALSE
185482,1,TRUE
185483,0,FALSE
185484,0,FALSE
185485,0.2,TRUE
185493,0,FALSE
185504,0,FALSE
185505,0.8,TRUE
185507,0,FALSE
185518,0,FALSE
185527,0,FALSE
185529,0,FALSE
185557,0.01,TRUE
185562,0.35,TRUE
185563,0.45,TRUE
185567,0,FALSE
185572,0,FALSE
185578,0,FALSE
185588,0.15,TRUE
185597,0,FALSE
185599,0,FALSE
185602,0,FALSE
185603,0,FALSE
185606,0,FALSE
185608,0.06,TRUE
185615,0,FALSE
185617,0.15,TRUE
185620,0,FALSE
185624,0,FALSE
185625,0.05,TRUE
185626,0,FALSE
185637,0.05,TRUE
185642,0.07,TRUE
185650,0.02,TRUE
185655,0.07,TRUE
185658,0.07,TRUE
185660,0,FALSE
185664,0,FALSE
185673,0.2,TRUE
185678,0.5,TRUE
185684,0,FALSE
185685,0,FALSE
185686,0.09,TRUE
185699,0.13,TRUE
185704,0.01,TRUE
185708,0,FALSE
185718,0,FALSE
185719,0,FALSE
185734,0.52,TRUE
185738,0.06,TRUE
185744,0,FALSE
185746,0.1,TRUE
185747,0,FALSE
185749,0.28,TRUE
185752,0,FALSE
185753,0,FALSE
185755,0.1,TRUE
185760,0,FALSE
185762,0,FALSE
185773,0.05,TRUE
185776,0.2,TRUE
185777,0,FALSE
185780,0,FALSE
185787,0.32,TRUE
185794,0.13,TRUE
185797,0.09,TRUE
185804,0.09,TRUE
185806,0.25,TRUE
185809,0,FALSE
185812,0.32,TRUE
185816,1,TRUE
185817,0,FALSE
185820,1,TRUE
185821,0.5,TRUE
185822,0,FALSE
185827,0.02,TRUE
185828,0,FALSE
185835,0,FALSE
185841,0,FALSE
185843,0,FALSE
185848,0,FALSE
185852,0,FALSE
185853,0,FALSE
185856,0.59,TRUE
185869,0.13,TRUE
185875,0,FALSE
185879,0.2,TRUE
185880,0,FALSE
185882,0,FALSE
185887,0,FALSE
185899,0.1,TRUE
185909,0,FALSE
185910,0,FALSE
185924,0,FALSE
185925,0,FALSE
185928,0,FALSE
185929,0,FALSE
185937,1,TRUE
185952,0,FALSE
185953,0.02,TRUE
185954,0.2,TRUE
185963,0.02,TRUE
185971,0,FALSE
185994,0,FALSE
186009,0.42,TRUE
186012,0.25,TRUE
186016,0,FALSE
186017,0.4,TRUE
